title,content,date
Acquisition : Crédit Agricole soutient le fournisseur de produits en bois OBM Construction,"A travers son fonds Centre Loire Expansion, Crédit Agricole Régions Investissement soutient la restructuration du capital d’OBM Construction (Île-de-France / FRA), société qui fabrique et fournit des produits en bois pour la construction et le secteur tertiaire, entre son équipe de direction et ses cadres. Le Fonds Bois et Eco-Matériaux de Bpifrance ainsi que le Fonds Développement Filière Bois géré par IDIA Capital Investissement ont également participé à la transaction (Bpifrance, communiqué de presse)",15/04/2022
Build-up : Le spécialiste de la gestion de patrimoine Groupe Crystal acquiert La Financière du Palais,"Détenue majoritairement par Apax Partners, Groupe Crystal (c. 65 M€ de CA en 2021, Occitanie / FRA), société de conseil en investissement et en gestion de patrimoine, acquiert La Financière du Palais (Centre-Val de Loire / FRA), cabinet de conseil en gestion de patrimoine et en gestion privée. Suite à cette acquisition, La Financière du Palais va renforcer les pôles Laplace et Expert & Finance du Groupe Crystal (presse)",15/04/2022
Acquisition : Sagard NewGen acquiert le fournisseur de logiciels de trading électronique Horizon Software,"Sagard NewGen acquiert auprès de CAPZA une participation majoritaire dans Horizon Software (Île-de-France / FRA), entreprise de technologie spécialisée dans le commerce électronique et la gestion d'investissement. Pour rappel, CAPZA a soutenu le MBO d'Horizon Software en 2018. Une dette unitranche fournie par Eurazeo a soutenu la transaction (Horizon Software, communiqué de presse)",15/04/2022
Financement : Eurazeo soutient l'acquisition du fournisseur de logiciels de trading électronique Horizon Software,"Sagard NewGen acquiert auprès de CAPZA une participation majoritaire dans Horizon Software (Île-de-France / FRA), entreprise de technologie spécialisée dans le commerce électronique et la gestion d'investissement. Pour rappel, CAPZA a soutenu le MBO d'Horizon Software en 2018. Une dette unitranche fournie par Eurazeo a soutenu la transaction (Horizon Software, communiqué de presse)",15/04/2022
Build-up : Talend rachète le développeur de logiciels de capture de données Gamma Soft,"Présent au portefeuille de Bpifrance Investissement Capital Développement et Thoma Bravo, Talend (287 M$ de CA en 2020, Californie / USA), éditeur et fournisseur de plateforme permettant aux entreprises de collecter, de partager et d'analyser des données pour des meilleures prises de décision stratégiques, acquiert Gamma Soft (Île-de-France / FRA), développeur de logiciels de capture et de traitement de données en temps réel. Cette acquisition permettra à Talend de renforcer son équipe, son portefeuille de produits et sa position en Europe (Talend, communiqué de presse)",15/04/2022
Cession : Sagard NewGen acquiert le fournisseur de logiciels de trading électronique Horizon Software,"Sagard NewGen acquiert auprès de CAPZA une participation majoritaire dans Horizon Software (Île-de-France / FRA), entreprise de technologie spécialisée dans le commerce électronique et la gestion d'investissement. Pour rappel, CAPZA a soutenu le MBO d'Horizon Software en 2018. Une dette unitranche fournie par Eurazeo a soutenu la transaction (Horizon Software, communiqué de presse)",15/04/2022
Cession : Le producteur de charcuteries Berni rejoint Groupe Alliance,"Soutenu en minoritaire par Unigrains, Groupe Alliance (c. 500 M€ de CA en 2020, Hauts-de-France / FRA), groupe spécialisé dans la distribution des produits élaborés notamment des produits surgelés, des viandes et des produits de la mer, absorbe Berni (27 M€ de CA en 2019, Grand Est / FRA), société spécialisée dans la production de charcuteries traditionnelles italiennes de haute qualité. Cette opération constitue une sortie pour Crédit Mutuel Equity, actionnaire minoritaire de Berni depuis 2009 (presse)",15/04/2022
Build-up : Impact s'empare de l'agence de marketing Addikt,"Accompagnée par Alpha Private Equity et Eurazeo, Impact (c. 100 M€ de CA en 2021, Île-de-France / FRA), société spécialisée dans les services d'externalisation des forces de vente, d'animation commerciale en grande surface et de merchandising pour les entreprises et les grandes marques, ainsi que dans les services annexes tels que le montage de vitrines, la pose de PLV, la formation aux outils digitaux, etc, a finalisé l'acquisition du Groupe Addikt (Île-de-France / FRA), groupe qui réunit Atmosphères et l'Agence Alternatives. Cette acquisition permet à Impact de consolider sa position d'acteur clé sur le marché du marketing opérationnel (presse)",15/04/2022
Cession : Motion Equity Partners acquiert la boutique en ligne Atlas For Men,"Motion Equity Partners acquiert, auprès de Latour Capital, Atlas For Men (c. 270 M€ de CA en 2021, Île-de-France / FRA), marque spécialisée dans la distribution de vêtements et d'accessoires outdoor. Pour rappel, en 2019, Latour Capital est entré au capital d'Atlas For Men, soutenu par une dette mezzanine fournie par Indigo Capital (presse)",15/04/2022
Acquisition : Meanings Capital Partners investit dans le concepteur de plateforme Synolia,"Meanings Capital Partners acquiert une participation minoritaire de 41% dans Synolia (Auvergne-Rhône-Alpes / FRA), société spécialisée dans la conception de plateformes types e-commerce, CRM et business intelligence. Avec l'appui de son nouveau partenaire, Synolia compte renforcer ses positions sur ses métiers historiques, développer de nouvelles offres de solutions et de services, poursuivre son développement national et international (Synolia, communiqué de presse)",15/04/2022
Acquisition : Le spécialiste en installation photovoltaïque 1Komma5° lève 200 M€,"1Komma5° (Hambourg / DEU), entreprise spécialisée dans la fourniture et l'installation de systèmes photovoltaïques intelligents visant à réduire la dépendance des foyers vis-à-vis des réseaux électriques existants, lève 200 M€ auprès d'un consortium d'investisseurs composé de Eurazeo, e-Capital, btov Partners, Porsche Ventures, Haniel, Wi Venture, Schürfeld Group, et b2venture. Grâce à ce tour de table, la société entend accélérer sa croissance dans toute l'Europe (presse)",15/04/2022
Autre : Sun Capital cède le fabricant de composants électriques C&K,"Sun Capital Partners annonce la signature d'un accord définitif sur la cession de C&K Holdings (34,2 M$ de CA en 2020, Massachusetts / USA), fabricant et distributeur de commutateurs électromécaniques, des connecteurs pour les cartes à puce et des connecteurs de haute performance pour les secteurs industriel, aérospatial, médical, les biens de consommation, le transport et les télécommunications, à Littelfuse (Illinois / USA), société qui fabrique une large gamme de produits électroniques, dans le cadre d'une transaction de 540 M$. Pour rappel, Sun Capital Partners a acquis une participation majoritaire dans C&K en 2017, aux côtés de Tikehau Capital qui est intervenu en unitranche (Sun Capital Partners, communiqué de presse)",15/04/2022
Acquisition : Motion Equity Partners acquiert la boutique en ligne Atlas For Men,"Motion Equity Partners acquiert, auprès de Latour Capital, Atlas For Men (c. 270 M€ de CA en 2021, Île-de-France / FRA), marque spécialisée dans la distribution de vêtements et d'accessoires outdoor. Pour rappel, en 2019, Latour Capital est entré au capital d'Atlas For Men, soutenu par une dette mezzanine fournie par Indigo Capital (presse)",15/04/2022
Acquisition : Capza investit dans le distributeur d'équipements électroniques de sécurité Tevah Systèmes,"Capza entre au capital de Tevah Systèmes (24 M€ de CA en 2021, Île-de-France / FRA), importateur et distributeur de systèmes électroniques de vidéosurveillance, de contrôle d'accès, d'alarme, d'interphone et de réseau, par l'intermédiaire du véhicule Capza Transition. Cette transaction soutient l'arrivée de David Berda comme nouveau directeur général et qui reste détenteur de la majorité des titres de l'entreprise (Capza, communiqué de presse)",15/04/2022
Acquisition : L'éditeur de logiciel de gestion et de formation des ressources humaines Skillup lève 8 M€,"Skillup (2 M€ de CA en 2021, Île-de-France / FRA), plateforme de mise en relation entre les organismes de formation et les entreprises pour la montée en compétences de leurs collaborateurs, lève 8 M€ afin de financer son expansion en France et en Europe. Cette levée à vu la participation de Omnes Capital, Hi Inov Dentressangle et Swen Capital Partners ainsi que les actionnaires historiques, Kerala Ventures et Global Founders Capital (presse)",15/04/2022
Autre : Le fournisseur de solutions IoT Telecom Design lève 70 M€,"Dans le cadre d'un tour de financement de 70 M€, Andera Partners, via Winch Capital 4, investi dans Telecom Design (c. 50 M€ de CA en 2021, Nouvelle-Aquitaine / FRA), société qui conçoit et fournit des solutions IoT pour la sécurité domestique et la protection des personnes âgées. IRDI Capital Investissement, actionnaire historique, a également réinvesti dans Telecom Design. A l'issue de cette transaction, Ixo Private Equity, actionnaire depuis 2013, sort du capital de Telecom Design (Andera Partners, communiqué de presse)",15/04/2022
Cession : Le fournisseur de solutions IoT Telecom Design lève 70 M€,"Dans le cadre d'un tour de financement de 70 M€, Andera Partners, via Winch Capital 4, investi dans Telecom Design (c. 50 M€ de CA en 2021, Nouvelle-Aquitaine / FRA), société qui conçoit et fournit des solutions IoT pour la sécurité domestique et la protection des personnes âgées. IRDI Capital Investissement, actionnaire historique, a également réinvesti dans Telecom Design. A l'issue de cette transaction, Ixo Private Equity, actionnaire depuis 2013, sort du capital de Telecom Design (Andera Partners, communiqué de presse)",15/04/2022
Acquisition : Le réseau de distributeurs automatiques de pizzas Adial ouvre son capital à Crédit Mutuel Equity et Bpifrance,"Adial (42 M€ de CA en 2021, Normandie / FRA), réseau de distributeurs automatiques de pizzas artisanales, ouvre pour la première fois son capital à Crédit Mutuel Equity et Bpifrance. Ces derniers s'adjugent une participation minoritaire dans la société et entendent soutenir la prochaine phase de croissance de celle-ci (Crédit Mutuel Equity, communiqué de presse)",15/04/2022
Acquisition : Le fournisseur de solutions IoT Telecom Design lève 70 M€,"Dans le cadre d'un tour de financement de 70 M€, Andera Partners, via Winch Capital 4, investi dans Telecom Design (c. 50 M€ de CA en 2021, Nouvelle-Aquitaine / FRA), société qui conçoit et fournit des solutions IoT pour la sécurité domestique et la protection des personnes âgées. IRDI Capital Investissement, actionnaire historique, a également réinvesti dans Telecom Design. A l'issue de cette transaction, Ixo Private Equity, actionnaire depuis 2013, sort du capital de Telecom Design (Andera Partners, communiqué de presse)",15/04/2022
Cession : Konecta unit sa force avec le spécialiste en services d’externalisation Comdata,"Soutenue par Intermediate Capital Group (ICG), Konecta (918 M€ de CA en 2021, Communauté de Madrid / ESP), société spécialisée dans les services de sous-traitance et de maintenance de logiciels pour les entreprises, opérant principalement en Espagne et en Amérique Latine, unit sa force avec Comdata (897 M€ de CA en 2020, Lombardie / ITA), groupe spécialisé dans les services d’externalisation des processus métiers, notamment la gestion de l’interaction client, la gestion des processus clients, les processus clients ainsi que les services de conseil client. Ce rapprochement stratégique permet la création d'un numéro six mondial du BPO et des centres de contact desservant plus de 500 entreprises en Europe et en Amérique. Cette opération marque la sortie des investisseurs historiques de Comdata dont The Carlyle Group qui l’a soutenue depuis 2015 et Eurazeo qui a investi en 2017 dans la société du temps d’Idinvest Partners (Konecta, communiqué de presse)",14/04/2022
Autre : Le prestataire de services médicaux en ligne Avi Medical lève 50 M€,"Eurazeo investit davantage dans Avi Medical (Bavière / DEU), cabinet médical en ligne fournissant des services de consultation et de soins à distance ou dans ses locaux, dans le cadre d’un tour de financement série B dirigé par Balderton et auquel les investisseurs existants Heal Capital, Addition, Picus Capital, Vorwerk Ventures et 3VC ont participé. Pour Rappel, Eurazeo a déjà soutenu Avi Medical lors de la série A en 2021, par l’intermédiaire de sa division Idinvest Partners (Balderton, communiqué de presse)",13/04/2022
Cession : Martek cède la boutique en ligne d'articles de mode The Bradery,"Martek annonce sa sortie au capital de The Bradery (15 M€ de CA en 2020, Île-de-France / FRA), boutique en ligne spécialisée dans les ventes privées d'articles de mode et de décoration. La transaction fait suite à l'acquisition du 51% de The bradery par Showroomprivé (724 M€ de CA en 2021, Île-de-France / FRA), groupe spécialisé dans la vente privée en ligne d'une large gamme d'articles tels que les articles de mode, les produits de beauté et de décoration, les équipements électroménagers... Pour information, Martek a soutenu The Bradery depuis 2019 (Martek, communiqué de presse)",12/04/2022
Cession : Andera cède le spécialiste en thérapie antivirale ReViral,"Andera Partners annonce la cession de sa participation dans ReViral (Est / ENG), entreprise de biotechnologie et de recherche pharmaceutique spécialisée dans le développement de thérapies antivirales utilisées pour soigner les cas d'infections au virus respiratoire syncytial (VRS), au profit de Pfizer (New-York / USA), société internationale qui fabrique et fournit des produits pharmaceutiques. Pour rappel, Andera Life Sciences a soutenu ReViral, lors d'un tour de table série C en 2020 (Andera Partners, communiqué de presse)",12/04/2022
Build-up : Ingram Micro vend sa division CLS à CMA CGM,"Détenue par Platinum Equity, Ingram Micro (c. 49,1 Mds$ de CA en 2020, Californie / USA), société technologique qui investit dans la distribution de dispositifs et de solutions informatiques, vend sa division Commerce & Lifecycle Services (CLS) à CMA CGM Group (27,8 Mds€ de CA en 2020, Provence-Alpes-Côte d'Azur / FRA), entreprise de logistique spécialisée dans le transport maritime de conteneurs et qui est soutenue en minoritaire par Bpifrance Capital Développement. CLS est spécialisée dans la logistique pour le commerce électronique et les services de livraison omnicanale (Platinum Equity, communiqué de presse)",12/04/2022
Build-up : Orest acquiert le fabricant de pièces joaillières BD Product,"Soutenue en minoritaire par Andera Partners depuis 2018, Orest (75 M€ de CA en 2021, Grand Est / FRA), société spécialisée dans la création de bijoux dans l'univers du mariage, acquiert BD Product (Bourgogne-Franche-Comté / FRA), société de fabrication de pièces joaillières en métaux précieux. Cette acquisition renforce l'expertise technique d'Orest et sa capacité à fournir des produits de qualité à ses clients (Andera Partners, communiqué de presse)",12/04/2022
Autre : Sumeru investit 300 M€ dans le développeur de logiciels Beqom,"Sumeru Equity Partners injecte 300 M€ dans Beqom (Espace Mittelland / CHE), éditeur de logiciels spécialisé dans l’EIM (Enterprise Incentive Management). Sumeru soutiendra les projets de croissance de Beqom, aux côtés des actionnaires minoritaires existants Eurazeo, Goldman Sachs Growth et ISATIS Capital (Beqom, communiqué de presse)",12/04/2022
Cession : Apicap cède le spécialiste de l'automatisation des contenus audiovisuels Wildmoka,"Apicap cède Wildmoka (Provence-Alpes-Côte d'Azur / FRA), entreprise spécialisée dans l'édition de solutions cloud permettant la diffusion et la consultation de contenus audiovisuels en temps réel. La société est désormais sous le contrôle de Backlight (Massachusetts / USA), société holding de technologie multimédia spécialisée dans l'édition de logiciels améliorant l'idéation, la production, la post-production et la distribution de contenu vidéo. Pour rappel, Apicap a soutenu Wildmoka en 2018 (Wildmoka, communiqué de presse)",12/04/2022
Build-up : La société de conseil en management Intys est reprise par Technology & Strategy,"Accompagnée par Ardian, Dzeta Conseil et CIC Private Debt, Technology & Strategy (115 M€ de CA en 2019, Grand Est / FRA), entreprise qui propose des services de développement software et de conseil, reprend Intys (37,5 M€ de CA en 2020, Région de Bruxelles-Capitale / BEL), société de conseil qui fournit des services aux entreprises dans l'énergie, l'industrie, la santé et les services financiers. Dans le cadre de la transaction, Omnes Capital, actionnaire depuis 2019, signe sa sortie du capital de Intys. Il est à noter que Technology & Strategy a bénéficié d'une dette souscrite par CIC Private Debt pour compléter l'opération (Ardian, communiqué de presse)",11/04/2022
Financement : La société de conseil en management Intys est reprise par Technology & Strategy,"Accompagnée par Ardian, Dzeta Conseil et CIC Private Debt, Technology & Strategy (115 M€ de CA en 2019, Grand Est / FRA), entreprise qui propose des services de développement software et de conseil, reprend Intys (37,5 M€ de CA en 2020, Région de Bruxelles-Capitale / BEL), société de conseil qui fournit des services aux entreprises dans l'énergie, l'industrie, la santé et les services financiers. Dans le cadre de la transaction, Omnes Capital, actionnaire depuis 2019, signe sa sortie du capital de Intys. Il est à noter que Technology & Strategy a bénéficié d'une dette souscrite par CIC Private Debt pour compléter l'opération (Ardian, communiqué de presse)",11/04/2022
Zoom sur une nomination : Evolem promeut Sandrine Escaleira au poste de Managing Partner,"Evolem annonce la promotion de Sandrine Escaleira au poste de Managing Partner au sein de son activité d'investissement dans les PME - incubateur d'ETI appelée ""Plateforme"". Avant de rejoindre Evolem en 2008 en tant qu'Investment Manager, Sandrine Escaleira a été auparavant chez BNP Développement et EY (Evolem, communiqué de presse)",11/04/2022
Acquisition : Apicap soutient le MBO du bureau d'études et de conseil Citémétrie,"A l'occasion d'un MBO, Apicap a acquis une participation majoritaire dans Citémétrie (9,2 M€ de CA en 2021, Île-de-France / FRA), cabinet de conseil et d'études qui propose ses services dans les domaines de l'urbanisme, de l'habitat, de la transition et de l'efficacité énergétique ainsi que dans l'ingénierie sociale. Apicap a réalisé la transaction à travers Ardens IV (presse)",11/04/2022
Financement : Eurazeo soutient l'acquisition du fournisseur de solutions de field marketing Impact,"Alpha Private Equity acquiert auprès de 21Invest une participation majoritaire dans Impact (c. 100 M€ de CA en 2021, Île-de-France / FRA), société spécialisée dans les services d'externalisation des forces de vente, d'animation commerciale en grande surface et de merchandising pour les entreprises et les grandes marques, ainsi que dans les services annexes tels que le montage de vitrines, la pose de PLV, la formation aux outils digitaux, etc. A l'issue de la transaction, 21 Invest quittera le capital de la société, après l'avoir soutenue depuis 2015. Il est à noter que Alpha Private Equity a fait appel à une dette structurée par Eurazeo et Zencap pour soutenir l'opération (Alpha Private Equity, communiqué de presse)",11/04/2022
Levée de fonds : Andera lance le fonds de co-investissement Andera Co-Invest,"Andera Partners, en partenariat avec Compagnie Lebon, lance le fonds de co-investissement, Andera Co-Invest. Le fonds vise une taille cible de 100 M€ et interviendra dans des opérations de LBO dans les segments du Mid et Large Cap en France, en Europe et aux Etats-Unis (Andera Partners, communiqué de presse)",11/04/2022
Autre : La société de biotechnologie Olmix Group se refinance,"Afin de soutenir sa stratégie de Buy & Build, Olmix Group (c. 160 M€ de CA en 2021, Bretagne / FRA), société spécialisée dans les domaines des biotechnologies marines et de la chimie verte, se refinance avec une dette unitranche fournie par Bridgepoint Credit. Il est à noter que Olmix Group est également soutenue par Motion Equity Partners, Arkéa Capital et Eurazeo (Motion Equity Partners, communiqué de presse)",11/04/2022
Cession : La société de conseil en management Intys est reprise par Technology & Strategy,"Accompagnée par Ardian, Dzeta Conseil et CIC Private Debt, Technology & Strategy (115 M€ de CA en 2019, Grand Est / FRA), entreprise qui propose des services de développement software et de conseil, reprend Intys (37,5 M€ de CA en 2020, Région de Bruxelles-Capitale / BEL), société de conseil qui fournit des services aux entreprises dans l'énergie, l'industrie, la santé et les services financiers. Dans le cadre de la transaction, Omnes Capital, actionnaire depuis 2019, signe sa sortie du capital de Intys. Il est à noter que Technology & Strategy a bénéficié d'une dette souscrite par CIC Private Debt pour compléter l'opération (Ardian, communiqué de presse)",11/04/2022
Acquisition : EMZ Partners entre en majoritaire dans le fabricant de solutions de dépistage du cancer de la peau FotoFinder,"Aux côtés du co-fondateur Andreas Mayer, d'autres membres de la famille Mayer et certains membres de l'équipe de direction, EMZ Partners annonce une prise de participation majoritaire dans FotoFinder (Bavière / DEU), développeur et distributeur d'équipements médicaux de dépistage précoce du cancer de la peau, d’analyse des cheveux et d'esthétique. Le fondateur de l'entreprise, Rudolf Mayer, qui a assumé la fonction de directeur administrateur, se retire de ses fonctions et de l'actionnariat (EMZ Partners, communiqué de presse)",11/04/2022
Cession : Cegos reprend le groupe d'instituts d'enseignements supérieurs privés Next Group,"Isatis Capital annonce sa sortie du capital de Next Group (Nextformation - NextAdvance) (14 M€ de CA en 2021, Île-de-France / FRA), groupe d'instituts d'enseignements supérieurs privés qui propose des formations en alternance destinées à ceux qui ont besoin de reconversion professionnelle. Le groupe a été repris par Cegos (c. 200 M€ de CA en 2021, Île-de-France / FRA), spécialiste de la formation professionnelle et continue. Pour rappel, Isatis Capital a acquis Next Group en 2018 (Isatis Capital, communiqué de presse)",11/04/2022
Autre : La plateforme de traitements des processus métiers Skan lève 40 M$,"Skan (Californie / USA), entreprise qui développe une plateforme d'intelligence opérationnelle permettant aux entreprises de découvrir et d'améliorer leurs processus métiers, a clôturé un tour de table de série B de 40 M$, mené par Dell Technologies Capital avec la participation de GSR Ventures, Liberty Global Ventures et des investisseurs historiques Cathay Innovation, Zetta Venture Partners, Citi Ventures et Firebolt Ventures. L'opération permettra à Skan d'accélérer son développement (Cathay Capital, communiqué de presse)",11/04/2022
Build-up : Alpina Savoie rachète le fabricant de pâtes alsaciennes Heimburger,"Soutenu par Crédit Mutuel Equity, Alpina Savoie (c. 50 M€ de CA en 2021, Auvergne-Rhône-Alpes / FRA), producteur de pâtes et de semoules, rachète Heimburger (c. 20 M€ de CA en 2021, Grand Est / FRA), producteur de pâtes alsaciennes connues sous la marque Pâtes Grand'Mère. Il s'agit de la première opération de croissance externe de Alpina Savoie (Crédit Mutuel Equity, communiqué de presse)",11/04/2022
Acquisition : CICLAD acquiert la majorité de l'installateur de réseaux de chaleur Groupe Solice,"A travers une opération de MBO, CICLAD a acquis une participation majoritaire dans Groupe Solice (c. 50 M€ de CA en 2021, Auvergne-Rhône-Alpes / FRA), entreprise spécialisée dans la conception et l'installation de réseaux de chaleur ou de froid urbains, ainsi que dans la fabrication de canalisations pré-isolées destinées à ces réseaux. Aux côtés du nouveau président de Groupe Solice, CICLAD entend accompagner la prochaine phase de croissance de l'entreprise (CICLAD, communiqué de presse)",11/04/2022
Cession : Le fabricant de composants d’automatisation Crouzet remanie son capital,"Tikehau Ace Capital, en compagnie de nouveaux minoritaires Bpifrance et Société Générale Capital Partenaires, acquiert auprès de LBO France le contrôle de Crouzet (Auvergne-Rhône-Alpes / FRA), fabricant de composants d'automatisation destinés aux marchés de l'aéronautique, de la défense, du ferroviaire, du nucléaire et du contrôle d'accès. Pour rappel, LBO France a acquis une participation majoritaire dans Crouzet en 2017, soutenu par le financement de CAPZA et EMZ Partners, puis rejoint ensuite par Eurazeo et CIC Private Debt en 2018 (Tikehau Ace Capital, communiqué de presse)",08/04/2022
Build-up : Sauces et Créations et sa filiale Atelier D2i rejoignent le fabricant d'ingrédients alimentaires Solina Group,"Accompagnée par Astorg Partners et Cerea Partners, Solina Group (Savena, Sfinc) (c. 500 M€ de CA en 2020, Bretagne / FRA), entreprise qui conçoit des solutions à base d’ingrédients sur-mesure pour l’industrie des produits carnés, des plats cuisinés, du snack et de la nutrition, annonce l'acquisition de Sauces et Créations (Hauts-de-France / FRA), entreprise qui produit des sauces, marinades et de soupes, et de sa filiale Atelier D2i (Hauts-de-France / FRA), société spécialisée dans la préparation de fruits. Les deux sociétés acquises ont généré un CA d'environ 28 M€ en 2021 (Solina Group, communiqué de presse)",08/04/2022
Cession : Le groupe d'instituts d'enseignement supérieur privé Next Group rejoint Cegos,"Cegos (c. 200 M€ de CA en 2021, Île-de-France / FRA), groupe spécialisé dans la formation professionnelle et continue, annonce l’acquisition de Next Group (Île-de-France / FRA), réseau d'instituts d'enseignement supérieur privés qui proposent des formations en alternance destinées à ceux qui ont besoin de reconversion professionnelle, auprès de son équipe de direction et Isatis Capital. Pour rappel, Isatis a acquis une participation minoritaire dans Next Group en 2018 (Cegos, communiqué de presse)",08/04/2022
Autre : La medtech Savana lève 25 M$,"Savana (Communauté de Madrid / ESP), société qui développe des solutions d'intelligence artificielle et des solutions SaaS à destination des professionnels des secteurs de la médecine et de la pharmacie, collecte 25 M$ auprès de Conexo Ventures, Knuru Capital et Aldea Ventures, avec la participation des investisseurs existants Seaya Ventures et Cathay Innovation. Grâce à ce nouveau financement, Savana promouvra la recherche et le développement et accélérera l'expansion de ses activités sur le plan géographique (Cathay Capital, communiqué de presse)",08/04/2022
Acquisition : Tikehau Ace investit en minoritaire dans le fabricant de composants aéronautiques Figeac Aéro,"Tikehau Ace Capital acquiert une participation minoritaire de 27 % en investissant 58,5 M€ dans Figeac Aéro (Occitanie / FRA), société spécialisée dans la fabrication de diverses pièces et composantes en alliages légers et en métaux durs à destination de l’industrie aéronautique. Cette opération s'inscrit dans la stratégie de Figeac d'optimiser ses opérations et de sécuriser ses ressources financières à long terme (presse)",08/04/2022
Build-up : Le spécialiste du transport de marchandises Malherbe acquiert LM Trans Fret,"Soutenue par Socadif, Unexo, Bpifrance Investissement Cap Dev et Arkéa Capital, Malherbe (c. 315 M€ de CA en 2020, Normandie / FRA), entreprise qui se specialise dans le transport et la logistique de marchandise et qui propose également des services de locations de véhicule, acquiert LM Trans Fret (Occitanie / FRA), société spécialisée dans le transport express et l'affrètement (presse)",08/04/2022
Acquisition : Le fabricant de composants d’automatisation Crouzet remanie son capital,"Tikehau Ace Capital, en compagnie de nouveaux minoritaires Bpifrance et Société Générale Capital Partenaires, acquiert auprès de LBO France le contrôle de Crouzet (Auvergne-Rhône-Alpes / FRA), fabricant de composants d'automatisation destinés aux marchés de l'aéronautique, de la défense, du ferroviaire, du nucléaire et du contrôle d'accès. Pour rappel, LBO France a acquis une participation majoritaire dans Crouzet en 2017, soutenu par le financement de CAPZA et EMZ Partners, puis rejoint ensuite par Eurazeo et CIC Private Debt en 2018 (Tikehau Ace Capital, communiqué de presse)",08/04/2022
Build-up : Alira Health acquiert la société de recherche en biotechnologie Sourcia,"Soutenu en minoritaire par Creadev, Alira Health (Massachusetts / USA), cabinet de conseil international dédié aux industries de la transformation de soins de santé et des sciences de la vie, acquiert Sourcia (Brabant-Septentrional / NLD), organisation de recherche sous contrat (CRO) à service complet pour les petites et moyennes entreprises de biotechnologie et de technologie médicale. L’acquisition de Sourcia renforce la présence d’Alira en Europe et sur le marché en pleine croissance de services CRO (Alira Health, communiqué de presse)",08/04/2022
Acquisition : Cathay Capital acquiert une participation minoritaire dans la boutique en ligne Snocks,"Par l'intermédiaire de son fonds Small Cap IV, Cathay Capital a investi dans Snocks (32 M€ de CA en 2021, Bade-Wurtemberg / DEU), détaillant en ligne de chaussettes, de sous-vêtements et de vêtements de sport pour hommes et femmes. L'équipe de la direction conservera une participation majoritaire dans la société (Cathay Capital, communiqué de presse)",08/04/2022
Build-up : Le fabricant de textiles techniques laminés Alpex Protection acquiert NT Majocchi,"Soutenue par Innovafonds, Alpex Protection (c. 20 M€ de CA en 2021, Auvergne-Rhône-Alpes / FRA), société spécialisée dans la fabrication de textiles techniques laminés destinés aux tenues des professionnels des grandes administrations (pompiers, policiers, militaires...), s'empare de NT Majocchi (c. 15 M€ de CA en 2021, Lombardie / ITA), société qui conçoit et produit des tissus de qualité pour les grandes armées européennes et pour les vêtements de travail et de luxe techniques. Suite à cette acquisition, Alpex Protection double sa taille et renforce sa position sur le marché (Innovafonds, communiqué de presse)",08/04/2022
Acquisition : Turenne Capital investit dans le spécialiste en dépollution des bâtiments Inaxe,"Dans le cadre d'un OBO, Turenne Capital acquiert une participation minoritaire dans Inaxe (8,3 M€ de CA en 2021, Île-de-France / FRA), entreprise spécialisée dans la dépollution, la démolition et la rénovation de bâtiments, via le fonds Turenne Emergence. Inaxe pourra s'appuyer sur l'investissement de Turenne pour étendre sa clientèle vers le secteur de l'industrie (presse)",08/04/2022
Build-up : La société de doublage et de sous-titrage Dubbing Brothers se renforce en Allemagne,"Soutenue par Groupe IDI, Capza et Pechel Industries Partenaires, Dubbing Brothers (68 M€ de CA en 2020, Île-de-France / FRA), société qui propose des services de doublage et de sous-titrage pour les sociétés de production et de distribution, rachète son homologue allemand Interopa Film (Berlin / DEU). Cette transaction permettra à Dubbing Brothers de renforcer sa présence en allemagne (presse)",08/04/2022
Acquisition : Le fournisseur de télémédecine Rocket Health lève 5 M$,"Rocket Health (Centre / UGA), établissement de soins qui propose des services de télémédecine, de diagnostic à distance, de consultations et de fourniture de médicaments, annonce avoir levé 5 M$ lors d'un tour de table de série A mené par Creadev, avec la participation de Grenfell Holdings et LoftyInc Capital Management. Le financement permettra à Rocket Health d'accélérer son expansion en Afrique de l'Est (Rocket Health, communiqué de presse)",07/04/2022
